date,year,month,decade,era,home_team,away_team,home_score,away_score,goal_diff,total_goals,result,went_to_shootout,shootout_winner,shootout_first_shooter,tournament,tournament_tier,is_high_stakes,city,country,neutral,has_home_advantage,total_goals_recorded,own_goals_count,penalties_count,unique_scorers
1984-10-31,1984,10,1980,Modern Foundation (1970-1989),Turkey,Finland,1,2,-1,3,away_win,False,,,FIFA World Cup qualification,2,True,Antalya,Turkey,False,True,3,0,1,3
1984-10-31,1984,10,1980,Modern Foundation (1970-1989),Uruguay,Mexico,1,1,0,2,draw,False,,,Friendly,4,False,Montevideo,Uruguay,False,True,0,0,0,0
1984-11-02,1984,11,1980,Modern Foundation (1970-1989),Egypt,Canada,1,0,1,1,home_win,False,,,Friendly,4,False,Cairo,Egypt,False,True,0,0,0,0
1984-11-03,1984,11,1980,Modern Foundation (1970-1989),China PR,Australia,3,2,1,5,home_win,False,,,Friendly,4,False,Beijing,China PR,False,True,0,0,0,0
1984-11-03,1984,11,1980,Modern Foundation (1970-1989),Switzerland,Italy,1,1,0,2,draw,False,,,Friendly,4,False,Lausanne,Switzerland,False,True,0,0,0,0
1984-11-04,1984,11,1980,Modern Foundation (1970-1989),Gambia,Ivory Coast,3,2,1,5,home_win,False,,,FIFA World Cup qualification,2,True,Bakau,Gambia,False,True,5,0,0,5
1984-11-04,1984,11,1980,Modern Foundation (1970-1989),Liberia,Nigeria,0,1,-1,1,away_win,False,,,FIFA World Cup qualification,2,True,Monrovia,Liberia,False,True,1,0,0,1
1984-11-04,1984,11,1980,Modern Foundation (1970-1989),Eswatini,Zimbabwe,1,5,-4,6,away_win,False,,,African Cup of Nations qualification,2,True,Mbabane,Swaziland,False,True,0,0,0,0
1984-11-09,1984,11,1980,Modern Foundation (1970-1989),Guyana,Suriname,1,1,0,2,draw,False,,,Friendly,4,False,Georgetown,Guyana,False,True,0,0,0,0
1984-11-09,1984,11,1980,Modern Foundation (1970-1989),Somalia,Kenya,1,0,1,1,home_win,False,,,African Cup of Nations qualification,2,True,Mogadishu,Somalia,False,True,0,0,0,0
1984-11-11,1984,11,1980,Modern Foundation (1970-1989),Angola,Congo,1,0,1,1,home_win,False,,,Friendly,4,False,Luanda,Angola,False,True,0,0,0,0
1984-11-11,1984,11,1980,Modern Foundation (1970-1989),Burkina Faso,Mali,1,0,1,1,home_win,False,,,Friendly,4,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
1984-11-11,1984,11,1980,Modern Foundation (1970-1989),DR Congo,Gabon,2,0,2,2,home_win,False,,,African Cup of Nations qualification,2,True,Kinshasa,Zaïre,False,True,0,0,0,0
1984-11-11,1984,11,1980,Modern Foundation (1970-1989),Guyana,Suriname,1,1,0,2,draw,False,,,Friendly,4,False,Georgetown,Guyana,False,True,0,0,0,0
1984-11-11,1984,11,1980,Modern Foundation (1970-1989),Liberia,Mauritania,3,1,2,4,home_win,False,,,African Cup of Nations qualification,2,True,Monrovia,Liberia,False,True,0,0,0,0
1984-11-11,1984,11,1980,Modern Foundation (1970-1989),Trinidad and Tobago,Mexico,0,2,-2,2,away_win,False,,,Friendly,4,False,Port of Spain,Trinidad and Tobago,False,True,0,0,0,0
1984-11-13,1984,11,1980,Modern Foundation (1970-1989),Tunisia,Benin,4,0,4,4,home_win,False,,,FIFA World Cup qualification,2,True,Tunis,Tunisia,False,True,4,0,0,3
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Austria,Netherlands,1,0,1,1,home_win,False,,,FIFA World Cup qualification,2,True,Vienna,Austria,False,True,1,1,0,1
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Denmark,Republic of Ireland,3,0,3,3,home_win,False,,,FIFA World Cup qualification,2,True,Copenhagen,Denmark,False,True,3,0,0,2
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Northern Ireland,Finland,2,1,1,3,home_win,False,,,FIFA World Cup qualification,2,True,Belfast,Northern Ireland,False,True,3,0,1,3
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Portugal,Sweden,1,3,-2,4,away_win,False,,,FIFA World Cup qualification,2,True,Lisbon,Portugal,False,True,4,0,1,3
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Scotland,Spain,3,1,2,4,home_win,False,,,FIFA World Cup qualification,2,True,Glasgow,Scotland,False,True,4,0,0,3
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Turkey,England,0,8,-8,8,away_win,False,,,FIFA World Cup qualification,2,True,Istanbul,Turkey,False,True,8,0,0,4
1984-11-14,1984,11,1980,Modern Foundation (1970-1989),Wales,Iceland,2,1,1,3,home_win,False,,,FIFA World Cup qualification,2,True,Cardiff,Wales,False,True,3,0,0,3
1984-11-17,1984,11,1980,Modern Foundation (1970-1989),Burkina Faso,Togo,1,1,0,2,draw,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
1984-11-17,1984,11,1980,Modern Foundation (1970-1989),Cyprus,Hungary,1,2,-1,3,away_win,False,,,FIFA World Cup qualification,2,True,Limassol,Cyprus,False,True,3,0,0,3
1984-11-17,1984,11,1980,Modern Foundation (1970-1989),Luxembourg,German DR,0,5,-5,5,away_win,False,,,FIFA World Cup qualification,2,True,Esch-sur-Alzette,Luxembourg,False,True,5,0,0,2
1984-11-17,1984,11,1980,Modern Foundation (1970-1989),Malawi,Zimbabwe,3,0,3,3,home_win,False,,,Friendly,4,False,Lilongwe,Malawi,False,True,0,0,0,0
1984-11-18,1984,11,1980,Modern Foundation (1970-1989),Gambia,Sierra Leone,3,2,1,5,home_win,False,,,African Cup of Nations qualification,2,True,Banjul,Gambia,False,True,0,0,0,0
1984-11-18,1984,11,1980,Modern Foundation (1970-1989),Ghana,Ivory Coast,2,0,2,2,home_win,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-18,1984,11,1980,Modern Foundation (1970-1989),Mali,Benin,1,0,1,1,home_win,False,,,African Cup of Nations qualification,2,True,Bamako,Mali,False,True,0,0,0,0
1984-11-19,1984,11,1980,Modern Foundation (1970-1989),Malawi,Zimbabwe,1,0,1,1,home_win,False,,,Friendly,4,False,Blantyre,Malawi,False,True,0,0,0,0
1984-11-20,1984,11,1980,Modern Foundation (1970-1989),Burkina Faso,Ivory Coast,2,2,0,4,draw,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
1984-11-20,1984,11,1980,Modern Foundation (1970-1989),Saudi Arabia,Finland,2,1,1,3,home_win,False,,,Friendly,4,False,Jubail,Saudi Arabia,False,True,0,0,0,0
1984-11-21,1984,11,1980,Modern Foundation (1970-1989),France,Bulgaria,1,0,1,1,home_win,False,,,FIFA World Cup qualification,2,True,Paris,France,False,True,1,0,1,1
1984-11-21,1984,11,1980,Modern Foundation (1970-1989),Ghana,Togo,2,2,0,4,draw,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-21,1984,11,1980,Modern Foundation (1970-1989),Israel,Romania,1,1,0,2,draw,False,,,Friendly,4,False,Petah Tikva,Israel,False,True,0,0,0,0
1984-11-22,1984,11,1980,Modern Foundation (1970-1989),Burkina Faso,Benin,2,1,1,3,home_win,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
1984-11-22,1984,11,1980,Modern Foundation (1970-1989),Qatar,Finland,2,2,0,4,draw,False,,,Friendly,4,False,Doha,Qatar,False,True,0,0,0,0
1984-11-23,1984,11,1980,Modern Foundation (1970-1989),Ivory Coast,Togo,1,1,0,2,draw,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-23,1984,11,1980,Modern Foundation (1970-1989),Kenya,Somalia,1,0,1,1,home_win,True,Kenya,,African Cup of Nations qualification,2,True,Nairobi,Kenya,False,True,0,0,0,0
1984-11-23,1984,11,1980,Modern Foundation (1970-1989),Mauritania,Liberia,3,0,3,3,home_win,False,,,African Cup of Nations qualification,2,True,Nouakchott,Mauritania,False,True,0,0,0,0
1984-11-24,1984,11,1980,Modern Foundation (1970-1989),Benin,Ivory Coast,1,2,-1,3,away_win,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-24,1984,11,1980,Modern Foundation (1970-1989),Burkina Faso,Ghana,1,1,0,2,draw,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
1984-11-24,1984,11,1980,Modern Foundation (1970-1989),Qatar,Finland,1,1,0,2,draw,False,,,Friendly,4,False,Doha,Qatar,False,True,0,0,0,0
1984-11-25,1984,11,1980,Modern Foundation (1970-1989),Benin,Togo,0,2,-2,2,away_win,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-25,1984,11,1980,Modern Foundation (1970-1989),Gabon,DR Congo,1,1,0,2,draw,False,,,African Cup of Nations qualification,2,True,Libreville,Gabon,False,True,0,0,0,0
1984-11-25,1984,11,1980,Modern Foundation (1970-1989),United Arab Emirates,Syria,2,1,1,3,home_win,False,,,Friendly,4,False,Abu Dhabi,United Arab Emirates,False,True,0,0,0,0
1984-11-27,1984,11,1980,Modern Foundation (1970-1989),Benin,Ghana,1,3,-2,4,away_win,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-28,1984,11,1980,Modern Foundation (1970-1989),Burkina Faso,Ivory Coast,0,2,-2,2,away_win,False,,,West African Cup,3,False,Ouagadougou,Burkina Faso,False,True,0,0,0,0
1984-11-28,1984,11,1980,Modern Foundation (1970-1989),Ghana,Togo,1,1,0,2,draw,True,Ghana,,West African Cup,3,False,Ouagadougou,Burkina Faso,True,False,0,0,0,0
1984-11-30,1984,11,1980,Modern Foundation (1970-1989),United States,Ecuador,0,0,0,0,draw,False,,,Friendly,4,False,Hempstead,United States,False,True,0,0,0,0
1984-12-01,1984,12,1980,Modern Foundation (1970-1989),Iran,United Arab Emirates,3,0,3,3,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,3,0,1,3
1984-12-01,1984,12,1980,Modern Foundation (1970-1989),Qatar,Syria,1,1,0,2,draw,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,1,0,2
1984-12-01,1984,12,1980,Modern Foundation (1970-1989),Uganda,Tanzania,1,1,0,2,draw,False,,,CECAFA Cup,3,False,Kampala,Uganda,False,True,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Benin,Mali,2,2,0,4,draw,False,,,African Cup of Nations qualification,2,True,Cotonou,Benin,False,True,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Dominica,Grenada,0,4,-4,4,away_win,False,,,Windward Islands Tournament,3,False,Castries,Saint Lucia,True,False,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Kenya,Malawi,1,2,-1,3,away_win,False,,,CECAFA Cup,3,False,Mbale,Uganda,True,False,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Saudi Arabia,South Korea,1,1,0,2,draw,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,0,0,2
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Sierra Leone,Gambia,2,0,2,2,home_win,False,,,African Cup of Nations qualification,2,True,Freetown,Sierra Leone,False,True,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Singapore,India,2,0,2,2,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,False,True,2,0,0,2
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Saint Lucia,Saint Vincent and the Grenadines,2,0,2,2,home_win,False,,,Windward Islands Tournament,3,False,Castries,Saint Lucia,False,True,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),United States,Ecuador,2,2,0,4,draw,False,,,Friendly,4,False,Miami,United States,False,True,0,0,0,0
1984-12-02,1984,12,1980,Modern Foundation (1970-1989),Zambia,Zimbabwe,2,0,2,2,home_win,False,,,CECAFA Cup,3,False,Kampala,Uganda,True,False,0,0,0,0
1984-12-03,1984,12,1980,Modern Foundation (1970-1989),China PR,Iran,0,2,-2,2,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,0,0,2
1984-12-03,1984,12,1980,Modern Foundation (1970-1989),Kuwait,Qatar,1,0,1,1,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,1,1,0,1
1984-12-03,1984,12,1980,Modern Foundation (1970-1989),Somalia,Zanzibar,2,1,1,3,home_win,False,,,CECAFA Cup,3,False,Mbale,Uganda,True,False,0,0,0,0
1984-12-04,1984,12,1980,Modern Foundation (1970-1989),El Salvador,Guatemala,2,1,1,3,home_win,False,,,Friendly,4,False,Los Angeles,United States,True,False,0,0,0,0
1984-12-04,1984,12,1980,Modern Foundation (1970-1989),Mexico,Ecuador,3,2,1,5,home_win,False,,,Friendly,4,False,Los Angeles,United States,True,False,0,0,0,0
1984-12-04,1984,12,1980,Modern Foundation (1970-1989),Syria,Saudi Arabia,0,1,-1,1,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,1,0,0,1
1984-12-04,1984,12,1980,Modern Foundation (1970-1989),Uganda,Zimbabwe,4,1,3,5,home_win,False,,,CECAFA Cup,3,False,Kampala,Uganda,False,True,0,0,0,0
1984-12-04,1984,12,1980,Modern Foundation (1970-1989),United Arab Emirates,India,2,0,2,2,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,0,0,2
1984-12-05,1984,12,1980,Modern Foundation (1970-1989),Bulgaria,Luxembourg,4,0,4,4,home_win,False,,,FIFA World Cup qualification,2,True,Sofia,Bulgaria,False,True,4,0,0,4
1984-12-05,1984,12,1980,Modern Foundation (1970-1989),Greece,Romania,2,1,1,3,home_win,False,,,Friendly,4,False,Athens,Greece,False,True,0,0,0,0
1984-12-05,1984,12,1980,Modern Foundation (1970-1989),South Korea,Kuwait,0,0,0,0,draw,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,0,0,0,0
1984-12-05,1984,12,1980,Modern Foundation (1970-1989),Malawi,Somalia,1,0,1,1,home_win,False,,,CECAFA Cup,3,False,Mbale,Uganda,True,False,0,0,0,0
1984-12-05,1984,12,1980,Modern Foundation (1970-1989),Singapore,China PR,0,2,-2,2,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,False,True,2,0,0,2
1984-12-05,1984,12,1980,Modern Foundation (1970-1989),Tanzania,Zambia,1,2,-1,3,away_win,False,,,CECAFA Cup,3,False,Kampala,Uganda,True,False,0,0,0,0
1984-12-06,1984,12,1980,Modern Foundation (1970-1989),Kenya,Zanzibar,1,0,1,1,home_win,False,,,CECAFA Cup,3,False,Mbale,Uganda,True,False,0,0,0,0
1984-12-07,1984,12,1980,Modern Foundation (1970-1989),Honduras,Ecuador,0,0,0,0,draw,False,,,Friendly,4,False,Tegucigalpa,Honduras,False,True,0,0,0,0
1984-12-07,1984,12,1980,Modern Foundation (1970-1989),Iran,India,0,0,0,0,draw,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,0,0,0,0
1984-12-07,1984,12,1980,Modern Foundation (1970-1989),Syria,South Korea,1,0,1,1,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,1,0,0,1
1984-12-07,1984,12,1980,Modern Foundation (1970-1989),Uganda,Zambia,1,1,0,2,draw,False,,,CECAFA Cup,3,False,Kampala,Uganda,False,True,0,0,0,0
1984-12-08,1984,12,1980,Modern Foundation (1970-1989),France,German DR,2,0,2,2,home_win,False,,,FIFA World Cup qualification,2,True,Paris,France,False,True,2,0,0,2
1984-12-08,1984,12,1980,Modern Foundation (1970-1989),Italy,Poland,2,0,2,2,home_win,False,,,Friendly,4,False,Pescara,Italy,False,True,0,0,0,0
1984-12-08,1984,12,1980,Modern Foundation (1970-1989),Kenya,Somalia,1,1,0,2,draw,True,Kenya,,CECAFA Cup,3,False,Mbale,Uganda,True,False,0,0,0,0
1984-12-08,1984,12,1980,Modern Foundation (1970-1989),Qatar,Saudi Arabia,1,1,0,2,draw,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,0,0,2
1984-12-08,1984,12,1980,Modern Foundation (1970-1989),Singapore,United Arab Emirates,0,1,-1,1,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,False,True,1,0,0,1
1984-12-08,1984,12,1980,Modern Foundation (1970-1989),Tanzania,Zimbabwe,2,2,0,4,draw,False,,,CECAFA Cup,3,False,Kampala,Uganda,True,False,0,0,0,0
1984-12-09,1984,12,1980,Modern Foundation (1970-1989),Congo,Equatorial Guinea,5,0,5,5,home_win,False,,,UDEAC Cup,3,False,Brazzaville,Congo,False,True,0,0,0,0
1984-12-09,1984,12,1980,Modern Foundation (1970-1989),Guatemala,Ecuador,1,0,1,1,home_win,False,,,Friendly,4,False,Guatemala City,Guatemala,False,True,0,0,0,0
1984-12-09,1984,12,1980,Modern Foundation (1970-1989),India,China PR,0,3,-3,3,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,3,0,0,3
1984-12-09,1984,12,1980,Modern Foundation (1970-1989),Ivory Coast,Guinea,2,2,0,4,draw,False,,,Friendly,4,False,Abidjan,Ivory Coast,False,True,0,0,0,0
1984-12-09,1984,12,1980,Modern Foundation (1970-1989),Kuwait,Syria,3,1,2,4,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,4,1,0,4
1984-12-09,1984,12,1980,Modern Foundation (1970-1989),Malawi,Zanzibar,1,0,1,1,home_win,False,,,CECAFA Cup,3,False,Mbale,Uganda,True,False,0,0,0,0
1984-12-10,1984,12,1980,Modern Foundation (1970-1989),Chad,Cameroon,0,2,-2,2,away_win,False,,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-10,1984,12,1980,Modern Foundation (1970-1989),South Korea,Qatar,0,1,-1,1,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,1,0,0,1
1984-12-10,1984,12,1980,Modern Foundation (1970-1989),Singapore,Iran,1,1,0,2,draw,False,,,AFC Asian Cup,1,True,Kallang,Singapore,False,True,2,0,1,2
1984-12-11,1984,12,1980,Modern Foundation (1970-1989),China PR,United Arab Emirates,5,0,5,5,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,5,0,0,5
1984-12-11,1984,12,1980,Modern Foundation (1970-1989),Saudi Arabia,Kuwait,1,0,1,1,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,1,0,0,1
1984-12-12,1984,12,1980,Modern Foundation (1970-1989),Chad,Gabon,3,3,0,6,draw,False,,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-12,1984,12,1980,Modern Foundation (1970-1989),Congo,Central African Republic,2,1,1,3,home_win,False,,,UDEAC Cup,3,False,Brazzaville,Congo,False,True,0,0,0,0
1984-12-12,1984,12,1980,Modern Foundation (1970-1989),El Salvador,Ecuador,0,0,0,0,draw,False,,,Friendly,4,False,San Salvador,El Salvador,False,True,0,0,0,0
1984-12-12,1984,12,1980,Modern Foundation (1970-1989),Kenya,Zambia,0,2,-2,2,away_win,False,,,CECAFA Cup,3,False,Kampala,Uganda,True,False,0,0,0,0
1984-12-12,1984,12,1980,Modern Foundation (1970-1989),Uganda,Malawi,0,2,-2,2,away_win,False,,,CECAFA Cup,3,False,Mbale,Uganda,False,True,0,0,0,0
1984-12-13,1984,12,1980,Modern Foundation (1970-1989),Saudi Arabia,Iran,1,1,0,2,draw,True,Saudi Arabia,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,1,0,2
1984-12-14,1984,12,1980,Modern Foundation (1970-1989),Cameroon,Gabon,0,0,0,0,draw,False,,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-14,1984,12,1980,Modern Foundation (1970-1989),Central African Republic,Equatorial Guinea,1,1,0,2,draw,False,,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-14,1984,12,1980,Modern Foundation (1970-1989),Kuwait,China PR,0,1,-1,1,away_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,1,0,0,1
1984-12-15,1984,12,1980,Modern Foundation (1970-1989),Malawi,Zambia,0,0,0,0,draw,True,Zambia,,CECAFA Cup,3,False,Kampala,Uganda,True,False,0,0,0,0
1984-12-15,1984,12,1980,Modern Foundation (1970-1989),Uganda,Kenya,3,1,2,4,home_win,False,,,CECAFA Cup,3,False,Kampala,Uganda,False,True,0,0,0,0
1984-12-16,1984,12,1980,Modern Foundation (1970-1989),Chad,Equatorial Guinea,1,1,0,2,draw,True,Chad,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-16,1984,12,1980,Modern Foundation (1970-1989),Guatemala,Honduras,1,0,1,1,home_win,False,,,Friendly,4,False,Guatemala City,Guatemala,False,True,0,0,0,0
1984-12-16,1984,12,1980,Modern Foundation (1970-1989),Iran,Kuwait,1,1,0,2,draw,True,Kuwait,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,0,0,2
1984-12-16,1984,12,1980,Modern Foundation (1970-1989),Malta,Germany,2,3,-1,5,away_win,False,,,FIFA World Cup qualification,2,True,Attard,Malta,False,True,5,0,0,4
1984-12-16,1984,12,1980,Modern Foundation (1970-1989),Saudi Arabia,China PR,2,0,2,2,home_win,False,,,AFC Asian Cup,1,True,Kallang,Singapore,True,False,2,0,0,2
1984-12-17,1984,12,1980,Modern Foundation (1970-1989),Central African Republic,Cameroon,1,7,-6,8,away_win,False,,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-17,1984,12,1980,Modern Foundation (1970-1989),Congo,Gabon,3,0,3,3,home_win,False,,,UDEAC Cup,3,False,Brazzaville,Congo,False,True,0,0,0,0
1984-12-17,1984,12,1980,Modern Foundation (1970-1989),Cyprus,Luxembourg,1,0,1,1,home_win,False,,,Friendly,4,False,Nicosia,Cyprus,False,True,0,0,0,0
1984-12-17,1984,12,1980,Modern Foundation (1970-1989),Egypt,Norway,0,1,-1,1,away_win,False,,,Friendly,4,False,Cairo,Egypt,False,True,0,0,0,0
1984-12-19,1984,12,1980,Modern Foundation (1970-1989),Central African Republic,Gabon,2,2,0,4,draw,True,Gabon,,UDEAC Cup,3,False,Brazzaville,Congo,True,False,0,0,0,0
1984-12-19,1984,12,1980,Modern Foundation (1970-1989),Greece,Belgium,0,0,0,0,draw,False,,,FIFA World Cup qualification,2,True,Athens,Greece,False,True,0,0,0,0
1984-12-19,1984,12,1980,Modern Foundation (1970-1989),Israel,Luxembourg,2,0,2,2,home_win,False,,,Friendly,4,False,Petah Tikva,Israel,False,True,0,0,0,0
1984-12-20,1984,12,1980,Modern Foundation (1970-1989),Congo,Cameroon,2,2,0,4,draw,True,Cameroon,,UDEAC Cup,3,False,Brazzaville,Congo,False,True,0,0,0,0
1984-12-20,1984,12,1980,Modern Foundation (1970-1989),Egypt,Norway,0,1,-1,1,away_win,False,,,Friendly,4,False,Ismailia,Egypt,False,True,0,0,0,0
1984-12-22,1984,12,1980,Modern Foundation (1970-1989),Albania,Belgium,2,0,2,2,home_win,False,,,FIFA World Cup qualification,2,True,Tirana,Albania,False,True,2,0,0,2
1984-12-22,1984,12,1980,Modern Foundation (1970-1989),Turkey,Luxembourg,1,0,1,1,home_win,False,,,Friendly,4,False,Istanbul,Turkey,False,True,0,0,0,0
1984-12-23,1984,12,1980,Modern Foundation (1970-1989),Cyprus,Netherlands,0,1,-1,1,away_win,False,,,FIFA World Cup qualification,2,True,Nicosia,Cyprus,False,True,1,0,0,1
1984-12-23,1984,12,1980,Modern Foundation (1970-1989),Guatemala,El Salvador,2,0,2,2,home_win,False,,,Friendly,4,False,Guatemala City,Guatemala,False,True,0,0,0,0
1984-12-28,1984,12,1980,Modern Foundation (1970-1989),Algeria,Ghana,1,2,-1,3,away_win,False,,,Friendly,4,False,Abidjan,Ivory Coast,True,False,0,0,0,0
1984-12-28,1984,12,1980,Modern Foundation (1970-1989),Ivory Coast,Tunisia,3,1,2,4,home_win,False,,,Friendly,4,False,Abidjan,Ivory Coast,False,True,0,0,0,0
1984-12-30,1984,12,1980,Modern Foundation (1970-1989),Algeria,Tunisia,3,1,2,4,home_win,False,,,Friendly,4,False,Abidjan,Ivory Coast,True,False,0,0,0,0
1984-12-30,1984,12,1980,Modern Foundation (1970-1989),Ivory Coast,Ghana,2,0,2,2,home_win,False,,,Friendly,4,False,Abidjan,Ivory Coast,False,True,0,0,0,0
